NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	IBANDRONATE SODIUM	IBANDRONATE SODIUM		26	1165	3694.41		*	26		1165	3694.41
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	IBUPROFEN	IBUPROFEN	19	32	899	144.86		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	INDAPAMIDE	INDAPAMIDE		12	360	51.13		*	12		360	51.13
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	INSULIN SYRINGE	SYRING W-NDL,DISP,INSUL,0.5ML		25	650	747.57		*	25		650	747.57
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	INSULIN SYRINGE	SYRINGE & NEEDLE,INSULIN,1 ML		15	375	387.7		*	15		375	387.7
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	INVEGA	PALIPERIDONE		12	360	7312.66	0		0		0	0
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	INVOKANA	CANAGLIFLOZIN		32	960	8612.67		*	32		960	8612.67
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	JANUMET	SITAGLIPTIN PHOS/METFORMIN HCL		13	390	3333.67		*	13		390	3333.67
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	JANUMET XR	SITAGLIPTIN PHOS/METFORMIN HCL		16	480	4088.5		*	16		480	4088.5
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	JANUVIA	SITAGLIPTIN PHOSPHATE	16	107	3750	32209.97		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	KLOR-CON 8	POTASSIUM CHLORIDE		15	450	171.39		*	15		450	171.39
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	KOMBIGLYZE XR	SAXAGLIPTIN HCL/METFORMIN HCL		38	1140	8063.49		*	38		1140	8063.49
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LANSOPRAZOLE	LANSOPRAZOLE		24	720	1287.1		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LANTUS	INSULIN GLARGINE,HUM.REC.ANLOG		23	814	6445.1		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LANTUS SOLOSTAR	INSULIN GLARGINE,HUM.REC.ANLOG		38	1455	9709.58		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LEVOFLOXACIN	LEVOFLOXACIN		12	76	72.49		*	12		76	72.49
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM	39	285	10590	2474.22		#	254		9540	2215.42
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LIDODERM	LIDOCAINE		29	668	8566.88		*	29		668	8566.88
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LISINOPRIL	LISINOPRIL	46	279	10232	1718.92		#	234		8822	1509.36
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LISINOPRIL-HYDROCHLOROTHIAZIDE	LISINOPRIL/HYDROCHLOROTHIAZIDE	17	101	3820	792.19		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LORAZEPAM	LORAZEPAM		56	1680	426.13		*	43		1290	346.72
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LOSARTAN POTASSIUM	LOSARTAN POTASSIUM	21	114	4085	1499.98		#	99		3630	1401.2
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LOSARTAN-HYDROCHLOROTHIAZIDE	LOSARTAN/HYDROCHLOROTHIAZIDE		56	1740	783.92		*	56		1740	783.92
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LOVASTATIN	LOVASTATIN	12	76	3180	819.26		#	64		2820	723.98
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LOVAZA	OMEGA-3 ACID ETHYL ESTERS	11	78	2525	16970.11		*	62		1980	13240.31
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	LYRICA	PREGABALIN	18	69	2310	15694.92		#	47		1410	9380.27
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	MECLIZINE HCL	MECLIZINE HCL		24	503	315.99		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	MELOXICAM	MELOXICAM	12	43	1470	256.71		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	METFORMIN HCL	METFORMIN HCL	65	394	13143	3102.34		#	350		11280	2712.4
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	METOCLOPRAMIDE HCL	METOCLOPRAMIDE HCL		19	540	121.58		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	METOPROLOL SUCCINATE	METOPROLOL SUCCINATE	14	111	3750	2660.95		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	METOPROLOL TARTRATE	METOPROLOL TARTRATE	12	70	2273	419.44		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	MIRTAZAPINE	MIRTAZAPINE		14	660	235.96		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	MONTELUKAST SODIUM	MONTELUKAST SODIUM		35	1410	2046.26		*	12		720	846.25
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	NAMENDA	MEMANTINE HCL		67	2310	11392.79		*	67		2310	11392.79
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	NAPROXEN	NAPROXEN		23	915	269.63		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	NEXIUM	ESOMEPRAZOLE MAGNESIUM	13	79	2490	18417.19		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	NIASPAN	NIACIN	11	72	2451	11283.82		*	46		1604	6556.17
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	NIFEDIPINE ER	NIFEDIPINE		23	690	613.41		*	23		690	613.41
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	NIZATIDINE	NIZATIDINE		12	357	389.74		*	12		357	389.74
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	OLANZAPINE	OLANZAPINE		19	575	4902.52		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	OMEPRAZOLE	OMEPRAZOLE	72	314	11218	4001.34	55		227		7948	2748.67
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	ONGLYZA	SAXAGLIPTIN HCL		13	390	3320.35		*	13		390	3320.35
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	OXYBUTYNIN CHLORIDE	OXYBUTYNIN CHLORIDE		47	1890	662.11		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	OXYCODONE HCL	OXYCODONE HCL		13	390	577.37		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM	17	41	2131	1154.13		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PATADAY	OLOPATADINE HCL		30	783	3780.27		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PHENOBARBITAL	PHENOBARBITAL		12	360	78.12	0		0		0	0
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PIOGLITAZONE HCL	PIOGLITAZONE HCL	12	86	2997	10057.61	12		86		2997	10057.61
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PIOGLITAZONE-METFORMIN	PIOGLITAZONE HCL/METFORMIN HCL		18	540	4538.31		*	18		540	4538.31
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE		23	688	446.87		*	23		688	446.87
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DI-HCL		11	330	161.68		*	11		330	161.68
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	30	141	5192	2523.81		#	121		4412	2120.18
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PROAIR HFA	ALBUTEROL SULFATE	44	129	4109	6045.15	30		83		2498	3876.62
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PROCTOZONE-HC	HYDROCORTISONE		15	162	193.8		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	PROPRANOLOL HCL	PROPRANOLOL HCL		29	930	124.74		*	29		930	124.74
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	QUETIAPINE FUMARATE	QUETIAPINE FUMARATE		29	1290	1358.66		*	18		720	391.41
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	QVAR	BECLOMETHASONE DIPROPIONATE		16	427	2172.52		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	RAMIPRIL	RAMIPRIL		41	1400	657.62		*	41		1400	657.62
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	RANEXA	RANOLAZINE		12	600	2995.26		*	12		600	2995.26
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	RANITIDINE HCL	RANITIDINE HCL		12	360	92.28		*	12		360	92.28
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	ROPINIROLE HCL	ROPINIROLE HCL		48	1440	844.32		*	34		1020	570.75
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SERTRALINE HCL	SERTRALINE HCL	24	157	5340	1233.15		#	115		4080	888.87
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SIMVASTATIN	SIMVASTATIN	81	487	17527	3613.13	68		423		15067	3182.39
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SODIUM CHLORIDE	0.9 % SODIUM CHLORIDE		17	163	639.35	0		0		0	0
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SPIRIVA	TIOTROPIUM BROMIDE		33	990	9055.52		*	20		600	5519.66
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SUCRALFATE	SUCRALFATE		12	360	292.21		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SULFAMETHOXAZOLE-TRIMETHOPRIM	SULFAMETHOXAZOLE/TRIMETHOPRIM	23	28	183	147.45		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	SYNTHROID	LEVOTHYROXINE SODIUM		14	420	323.53		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TAMSULOSIN HCL	TAMSULOSIN HCL	30	138	5340	2851.34		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TEMAZEPAM	TEMAZEPAM		30	960	207.37		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TERAZOSIN HCL	TERAZOSIN HCL		28	1170	760.62		*	28		1170	760.62
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TOPIRAMATE	TOPIRAMATE		11	357	248.64		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TRADJENTA	LINAGLIPTIN		80	2372	20160.84		*	80		2372	20160.84
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TRAMADOL HCL	TRAMADOL HCL	14	56	1450	340.75		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TRAZODONE HCL	TRAZODONE HCL	12	54	1680	330.86		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TRIAMCINOLONE ACETONIDE	TRIAMCINOLONE ACETONIDE	27	39	807	319.64		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	TRIAMTERENE-HCTZ	TRIAMTERENE/HYDROCHLOROTHIAZID		18	720	186.07		*	18		720	186.07
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	VALSARTAN-HYDROCHLOROTHIAZIDE	VALSARTAN/HYDROCHLOROTHIAZIDE		25	870	2084.52		#		#		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	VENLAFAXINE HCL ER	VENLAFAXINE HCL		43	1290	686.75		*	32		960	414.61
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	VENTOLIN HFA	ALBUTEROL SULFATE		20	575	846.02		*		*		
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	VESICARE	SOLIFENACIN SUCCINATE		15	450	3056.8		*	15		450	3056.8
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	VOLTAREN	DICLOFENAC SODIUM	12	32	890	1542.28	12		32		890	1542.28
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	WARFARIN SODIUM	WARFARIN SODIUM		49	1585	514.61		*	49		1585	514.61
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	WELCHOL	COLESEVELAM HCL		12	360	1857.84		*	12		360	1857.84
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	ZENPEP	LIPASE/PROTEASE/AMYLASE		13	390	1434.48		*	13		390	1434.48
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	ZETIA	EZETIMIBE		61	1830	9937.57		*	45		1350	7398.21
1144299173	AAZAMI	HESSAM	CANOGA PARK	CA	General Practice	S	ZOLPIDEM TARTRATE	ZOLPIDEM TARTRATE		43	1290	232.11		#		#		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	AMOXICILLIN	AMOXICILLIN		21	614	180.71		*	21		614	180.71
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	CEFTRIAXONE	CEFTRIAXONE SODIUM		25	172	6420.36		*	11		79	1471.86
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	CEPHALEXIN	CEPHALEXIN	15	17	235	174.84		*		*		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	CLINDAMYCIN HCL	CLINDAMYCIN HCL	15	17	178	411.68		*		*		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	LEVOFLOXACIN	LEVOFLOXACIN	13	22	294	379.83		#		#		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	METRONIDAZOLE	METRONIDAZOLE	13	13	139	279.11		*		*		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	SODIUM CHLORIDE	0.9 % SODIUM CHLORIDE		15	90	753.27		*		*		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	SULFAMETHOXAZOLE-TRIMETHOPRIM	SULFAMETHOXAZOLE/TRIMETHOPRIM		18	451	217.34		*		*		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	VALACYCLOVIR	VALACYCLOVIR HCL		19	391	2738.1		#		#		
1811192388	ABAABA	ABIEDU	JACKSONVILLE	FL	Infectious Disease	S	VANCOMYCIN HCL	VANCOMYCIN HCL	19	50	350	9339.57		#	36		248	7596.63
1710922513	ABABA	MICHELLE	WILMINGTON	CA	Family Practice	S	ALENDRONATE SODIUM	ALENDRONATE SODIUM		18	499	163.62		*	18		499	163.62
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	14	69	2970	517.65		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	ATENOLOL	ATENOLOL	21	92	3240	493.74		#	73		2490	406.02
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	33	119	4860	3001.67		#	89		3720	2218.73
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	CARTIA XT	DILTIAZEM HCL		18	817	1167.81		*	18		817	1167.81
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	CARVEDILOL	CARVEDILOL	46	253	9450	2053.45		#	208		8100	1740.51
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	CLONIDINE HCL	CLONIDINE HCL	11	48	1430	371.61		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	CLOPIDOGREL	CLOPIDOGREL BISULFATE	27	143	4838	4659.25		#	103		3578	3765.46
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	CRESTOR	ROSUVASTATIN CALCIUM	17	96	2940	16296.39		#	63		1950	10650.35
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DIGOXIN	DIGOXIN		17	608	94.12		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DILTIAZEM 24HR CD	DILTIAZEM HCL	17	129	4350	4409.47		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DILTIAZEM 24HR ER	DILTIAZEM HCL		14	420	350.46		*		*		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DILTIAZEM ER	DILTIAZEM HCL		23	1094	1845.51		*	23		1094	1845.51
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DILTIAZEM HCL	DILTIAZEM HCL	13	76	2435	853.05		*	44		1445	457.02
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DIOVAN	VALSARTAN		20	600	3546.85		*		*		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	DOXAZOSIN MESYLATE	DOXAZOSIN MESYLATE		12	480	72.65		*		*		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	EFFIENT	PRASUGREL HCL		48	1440	10952.48		*	34		1020	7784.74
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	ENALAPRIL MALEATE	ENALAPRIL MALEATE		29	990	154.96		*	29		990	154.96
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	FELODIPINE ER	FELODIPINE		12	360	638.28		*	12		360	638.28
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	FENOFIBRATE	FENOFIBRATE NANOCRYSTALLIZED		25	810	3347.15		*	13		450	1697.05
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	FUROSEMIDE	FUROSEMIDE	25	113	3855	482.55		#	96		3285	380.01
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	HYDRALAZINE HCL	HYDRALAZINE HCL	13	67	2055	871.79		*	52		1545	757.97
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	14	87	3540	275.17		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	ISOSORBIDE DINITRATE	ISOSORBIDE DINITRATE		38	1320	2410.2		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	ISOSORBIDE MONONITRATE ER	ISOSORBIDE MONONITRATE	109	542	18724	7515.79	74		374		13310	5158.77
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	KLOR-CON M20	POTASSIUM CHLORIDE		50	1560	1145.43		*	28		900	632.64
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	LISINOPRIL	LISINOPRIL	96	500	18691	3734.37	73		372		14101	2682.59
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	LISINOPRIL-HYDROCHLOROTHIAZIDE	LISINOPRIL/HYDROCHLOROTHIAZIDE		26	780	292.55		*	26		780	292.55
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	LIVALO	PITAVASTATIN CALCIUM		11	330	1528.56		*	11		330	1528.56
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	LOSARTAN POTASSIUM	LOSARTAN POTASSIUM	21	156	5340	1839		#	144		4980	1743.82
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	LOSARTAN-HYDROCHLOROTHIAZIDE	LOSARTAN/HYDROCHLOROTHIAZIDE		27	990	287.06		*	27		990	287.06
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	LOVASTATIN	LOVASTATIN		12	420	64		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	METOPROLOL SUCCINATE	METOPROLOL SUCCINATE	28	147	5610	5768.51		#	116		4140	4089.71
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	METOPROLOL TARTRATE	METOPROLOL TARTRATE	187	1020	37148	6174.69	149		844		31029	4961.04
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	MEXILETINE HCL	MEXILETINE HCL		12	360	444.01	0		0		0	0
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	MIDODRINE HCL	MIDODRINE HCL		12	360	540.57		*	12		360	540.57
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	NIASPAN	NIACIN		39	1170	5510.83		*	15		450	1595.67
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	NIFEDICAL XL	NIFEDIPINE		21	990	652.49		*	21		990	652.49
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	NIFEDIPINE ER	NIFEDIPINE	20	143	4290	4891.41		#	127		3810	4419.8
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	NITROSTAT	NITROGLYCERIN	30	47	761	558.15		#	28		431	350.19
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	PACERONE	AMIODARONE HCL		26	775	362.85		*	15		450	185.38
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE	14	95	3241	3151.41		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	PRADAXA	DABIGATRAN ETEXILATE MESYLATE		19	570	4653.46		*	19		570	4653.46
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	PROPAFENONE HCL	PROPAFENONE HCL		24	720	678.33		*	24		720	678.33
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	PROPRANOLOL HCL	PROPRANOLOL HCL		15	450	102.32		#		#		
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	RAMIPRIL	RAMIPRIL		53	1890	882.38		*	53		1890	882.38
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	SIMVASTATIN	SIMVASTATIN	84	475	18600	3762.06		#	411		16440	3194.13
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	SOTALOL	SOTALOL HCL		23	930	241.72		*	23		930	241.72
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	SPIRONOLACTONE	SPIRONOLACTONE		15	510	116.48		*	15		510	116.48
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	TORSEMIDE	TORSEMIDE		13	510	554.31		*	13		510	554.31
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	TRIAMTERENE-HCTZ	TRIAMTERENE/HYDROCHLOROTHIAZID		48	1500	427.07		*	48		1500	427.07
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	TRIAMTERENE-HYDROCHLOROTHIAZID	TRIAMTERENE/HYDROCHLOROTHIAZID		12	360	65		*	12		360	65
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	VERAPAMIL ER	VERAPAMIL HCL		36	1080	656.88		*	14		420	296.8
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	WARFARIN SODIUM	WARFARIN SODIUM	26	209	6786	1484.71		#	162		5541	1254.69
1134195563	ABABNEH	ALA'ELDIN	SAINT JOSEPH	MO	Cardiology	S	XARELTO	RIVAROXABAN	18	105	3550	30746.26		#	93		3190	27617.37
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	ACARBOSE	ACARBOSE		14	435	871.81		*		*		
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	APIDRA	INSULIN GLULISINE		18	773	14185.08		*		*		
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	APIDRA SOLOSTAR	INSULIN GLULISINE	11	24	1532	18660.81		#		#		
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	ARMOUR THYROID	THYROID,PORK		31	1579	438.56		*	20		1009	337.23
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM		19	990	862.79		*	19		990	862.79
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	BD ULTRA-FINE PEN NEEDLE	NEEDLES, INSULIN DISPOSABLE	46	152	7547	10816.23	27		93		5196	7255.63
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	BYETTA	EXENATIDE		12	540	6309.19		*		*		
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	CALCITRIOL	CALCITRIOL		13	360	440.22		*		*		
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	FENOFIBRATE	FENOFIBRATE		45	1890	2695.17		*		*		
1467438549	ABACAN	CYNTHIA	MARSHALL	MI	Endocrinology	S	GABAPENTIN	GABAPENTIN		20	1170	644.5		#		#		
